userId	geneSymbol	geneName	entrezgene	gLink
Ssrp	Ssrp	Structure specific recognition protein	37767	https://www.ncbi.nlm.nih.gov/gene/?term=37767
shu	shu	shutdown	45360	https://www.ncbi.nlm.nih.gov/gene/?term=45360
CG5554	CG5554	NA	37775	https://www.ncbi.nlm.nih.gov/gene/?term=37775
ytr	ytr	yantar	47457	https://www.ncbi.nlm.nih.gov/gene/?term=47457
Thiolase	Thiolase	thiolase	37784	https://www.ncbi.nlm.nih.gov/gene/?term=37784
ken	ken	ken and barbie	37785	https://www.ncbi.nlm.nih.gov/gene/?term=37785
Nap1	Nap1	Nucleosome assembly protein 1	37798	https://www.ncbi.nlm.nih.gov/gene/?term=37798
CG3065	CG3065	NA	37818	https://www.ncbi.nlm.nih.gov/gene/?term=37818
Sox14	Sox14	Sox box protein 14	37822	https://www.ncbi.nlm.nih.gov/gene/?term=37822
Adk2	Adk2	Adenylate kinase 2	37834	https://www.ncbi.nlm.nih.gov/gene/?term=37834
Chi	Chi	Chip	37837	https://www.ncbi.nlm.nih.gov/gene/?term=37837
MAN1	MAN1	MAN1	37838	https://www.ncbi.nlm.nih.gov/gene/?term=37838
IntS1	IntS1	Integrator 1	37840	https://www.ncbi.nlm.nih.gov/gene/?term=37840
tsr	tsr	twinstar	37841	https://www.ncbi.nlm.nih.gov/gene/?term=37841
yki	yki	yorkie	37851	https://www.ncbi.nlm.nih.gov/gene/?term=37851
snama	snama	something that sticks like glue	37857	https://www.ncbi.nlm.nih.gov/gene/?term=37857
gek	gek	genghis khan	37858	https://www.ncbi.nlm.nih.gov/gene/?term=37858
enok	enok	enoki mushroom	37859	https://www.ncbi.nlm.nih.gov/gene/?term=37859
CG4049	CG4049	NA	37860	https://www.ncbi.nlm.nih.gov/gene/?term=37860
spag	spag	spaghetti	43958	https://www.ncbi.nlm.nih.gov/gene/?term=43958
Nop60B	Nop60B	Nucleolar protein at 60B	37873	https://www.ncbi.nlm.nih.gov/gene/?term=37873
betaTub60D	betaTub60D	beta-Tubulin at 60D	37888	https://www.ncbi.nlm.nih.gov/gene/?term=37888
Letm1	Letm1	Leucine zipper and EF-hand containing transmembrane protein 1	37912	https://www.ncbi.nlm.nih.gov/gene/?term=37912
CG4612	CG4612	NA	37914	https://www.ncbi.nlm.nih.gov/gene/?term=37914
Nurf-38	Nurf-38	Nucleosome remodeling factor - 38kD	37922	https://www.ncbi.nlm.nih.gov/gene/?term=37922
NKAIN	NKAIN	Na,K-ATPase Interacting	37979	https://www.ncbi.nlm.nih.gov/gene/?term=37979
RpL19	RpL19	Ribosomal protein L19	37995	https://www.ncbi.nlm.nih.gov/gene/?term=37995
zip	zip	zipper	38001	https://www.ncbi.nlm.nih.gov/gene/?term=38001
Pdk1	Pdk1	Phosphoinositide-dependent kinase 1	38017	https://www.ncbi.nlm.nih.gov/gene/?term=38017
Mtch	Mtch	Mitochondrial carrier homolog 1	38026	https://www.ncbi.nlm.nih.gov/gene/?term=38026
rno	rno	rhinoceros	38027	https://www.ncbi.nlm.nih.gov/gene/?term=38027
CG7028	CG7028	NA	38032	https://www.ncbi.nlm.nih.gov/gene/?term=38032
thoc7	thoc7	thoc7	38033	https://www.ncbi.nlm.nih.gov/gene/?term=38033
E(bx)	E(bx)	Enhancer of bithorax	44811	https://www.ncbi.nlm.nih.gov/gene/?term=44811
DIP2	DIP2	DISCO Interacting Protein 2	252479	https://www.ncbi.nlm.nih.gov/gene/?term=252479
Tudor-SN	Tudor-SN	Tudor staphylococcal nuclease	38045	https://www.ncbi.nlm.nih.gov/gene/?term=38045
fwd	fwd	four wheel drive	45374	https://www.ncbi.nlm.nih.gov/gene/?term=45374
klar	klar	klarsicht	38067	https://www.ncbi.nlm.nih.gov/gene/?term=38067
MED14	MED14	Mediator complex subunit 14	38073	https://www.ncbi.nlm.nih.gov/gene/?term=38073
CG13887	CG13887	NA	38096	https://www.ncbi.nlm.nih.gov/gene/?term=38096
CG13907	CG13907	NA	38104	https://www.ncbi.nlm.nih.gov/gene/?term=38104
Rac1	Rac1	Rac1	38146	https://www.ncbi.nlm.nih.gov/gene/?term=38146
msd1	msd1	mitotic spindle density 1	38155	https://www.ncbi.nlm.nih.gov/gene/?term=38155
CG2199	CG2199	NA	38159	https://www.ncbi.nlm.nih.gov/gene/?term=38159
Ptp61F	Ptp61F	Protein tyrosine phosphatase 61F	38160	https://www.ncbi.nlm.nih.gov/gene/?term=38160
CG12084	CG12084	NA	192509	https://www.ncbi.nlm.nih.gov/gene/?term=192509
Psa	Psa	Puromycin sensitive aminopeptidase	38175	https://www.ncbi.nlm.nih.gov/gene/?term=38175
cue	cue	cueball	38174	https://www.ncbi.nlm.nih.gov/gene/?term=38174
CG12004	CG12004	NA	38185	https://www.ncbi.nlm.nih.gov/gene/?term=38185
CG13917	CG13917	NA	38186	https://www.ncbi.nlm.nih.gov/gene/?term=38186
CG7971	CG7971	NA	38206	https://www.ncbi.nlm.nih.gov/gene/?term=38206
Cdc37	Cdc37	Cdc37	38232	https://www.ncbi.nlm.nih.gov/gene/?term=38232
Patj	Patj	patj	44100	https://www.ncbi.nlm.nih.gov/gene/?term=44100
CG12024	CG12024	NA	38243	https://www.ncbi.nlm.nih.gov/gene/?term=38243
dre4	dre4	dre4	38248	https://www.ncbi.nlm.nih.gov/gene/?term=38248
mu2	mu2	mutator 2	38257	https://www.ncbi.nlm.nih.gov/gene/?term=38257
CG15820	CG15820	NA	38277	https://www.ncbi.nlm.nih.gov/gene/?term=38277
yellow-g	yellow-g	yellow-g	38294	https://www.ncbi.nlm.nih.gov/gene/?term=38294
yellow-g2	yellow-g2	yellow-g2	38295	https://www.ncbi.nlm.nih.gov/gene/?term=38295
Spn	Spn	Spinophilin	46194	https://www.ncbi.nlm.nih.gov/gene/?term=46194
msn	msn	misshapen	44030	https://www.ncbi.nlm.nih.gov/gene/?term=44030
RpL8	RpL8	Ribosomal protein L8	44251	https://www.ncbi.nlm.nih.gov/gene/?term=44251
dos	dos	daughter of sevenless	38321	https://www.ncbi.nlm.nih.gov/gene/?term=38321
MEP-1	MEP-1	MEP-1	38327	https://www.ncbi.nlm.nih.gov/gene/?term=38327
Mrtf	Mrtf	Myocardin-related transcription factor	38338	https://www.ncbi.nlm.nih.gov/gene/?term=38338
Non2	Non2	Novel nucleolar protein 2	38341	https://www.ncbi.nlm.nih.gov/gene/?term=38341
CG2162	CG2162	NA	38360	https://www.ncbi.nlm.nih.gov/gene/?term=38360
CG11486	CG11486	NA	38369	https://www.ncbi.nlm.nih.gov/gene/?term=38369
BtbVII	BtbVII	BTB-protein-VII	38376	https://www.ncbi.nlm.nih.gov/gene/?term=38376
Girdin	Girdin	girdin	38385	https://www.ncbi.nlm.nih.gov/gene/?term=38385
Hsp83	Hsp83	Heat shock protein 83	38389	https://www.ncbi.nlm.nih.gov/gene/?term=38389
CG11505	CG11505	NA	38399	https://www.ncbi.nlm.nih.gov/gene/?term=38399
CG17746	CG17746	NA	38400	https://www.ncbi.nlm.nih.gov/gene/?term=38400
ZnT63C	ZnT63C	Zinc transporter 63C	38407	https://www.ncbi.nlm.nih.gov/gene/?term=38407
PHGPx	PHGPx	PHGPx	38413	https://www.ncbi.nlm.nih.gov/gene/?term=38413
kst	kst	karst	38418	https://www.ncbi.nlm.nih.gov/gene/?term=38418
eIF5B	eIF5B	eukaryotic translation initiation factor 5B	44261	https://www.ncbi.nlm.nih.gov/gene/?term=44261
armi	armi	armitage	38427	https://www.ncbi.nlm.nih.gov/gene/?term=38427
Eip63E	Eip63E	Ecdysone-induced protein 63E	38433	https://www.ncbi.nlm.nih.gov/gene/?term=38433
enc	enc	encore	44543	https://www.ncbi.nlm.nih.gov/gene/?term=44543
snRNA:U11	snRNA:U11	small nuclear RNA U11	4379906	https://www.ncbi.nlm.nih.gov/gene/?term=4379906
Ubi-p63E	Ubi-p63E	Ubiquitin-63E	38456	https://www.ncbi.nlm.nih.gov/gene/?term=38456
CG10863	CG10863	NA	38463	https://www.ncbi.nlm.nih.gov/gene/?term=38463
CG11593	CG11593	NA	38477	https://www.ncbi.nlm.nih.gov/gene/?term=38477
Rcd5	Rcd5	Reduction in Cnn dots 5	38478	https://www.ncbi.nlm.nih.gov/gene/?term=38478
Fit1	Fit1	Fermitin 1	38488	https://www.ncbi.nlm.nih.gov/gene/?term=38488
Chd64	Chd64	Chd64	38490	https://www.ncbi.nlm.nih.gov/gene/?term=38490
ens	ens	ensconsin	38491	https://www.ncbi.nlm.nih.gov/gene/?term=38491
Ero1L	Ero1L	Endoplasmic reticulum oxidoreductin-1-like	38500	https://www.ncbi.nlm.nih.gov/gene/?term=38500
pav	pav	pavarotti	38515	https://www.ncbi.nlm.nih.gov/gene/?term=38515
ago	ago	archipelago	38516	https://www.ncbi.nlm.nih.gov/gene/?term=38516
CG1316	CG1316	NA	38526	https://www.ncbi.nlm.nih.gov/gene/?term=38526
Claspin	Claspin	claspin	326205	https://www.ncbi.nlm.nih.gov/gene/?term=326205
CG15014	CG15014	NA	38533	https://www.ncbi.nlm.nih.gov/gene/?term=38533
Cip4	Cip4	Cdc42-interacting protein 4	38534	https://www.ncbi.nlm.nih.gov/gene/?term=38534
DOR	DOR	Diabetes and obesity regulated	38543	https://www.ncbi.nlm.nih.gov/gene/?term=38543
CG11357	CG11357	NA	38561	https://www.ncbi.nlm.nih.gov/gene/?term=38561
Src64B	Src64B	Src oncogene at 64B	48973	https://www.ncbi.nlm.nih.gov/gene/?term=48973
Dhc64C	Dhc64C	Dynein heavy chain 64C	38580	https://www.ncbi.nlm.nih.gov/gene/?term=38580
CG13704	CG13704	NA	38588	https://www.ncbi.nlm.nih.gov/gene/?term=38588
Uev1A	Uev1A	Ubiquitin-conjugating enzyme variant 1A	38613	https://www.ncbi.nlm.nih.gov/gene/?term=38613
bc10	bc10	bc10	38628	https://www.ncbi.nlm.nih.gov/gene/?term=38628
l(3)psg2	l(3)psg2	lethal (3) persistent salivary gland 2	38630	https://www.ncbi.nlm.nih.gov/gene/?term=38630
CG10576	CG10576	NA	38645	https://www.ncbi.nlm.nih.gov/gene/?term=38645
scny	scny	scrawny	38648	https://www.ncbi.nlm.nih.gov/gene/?term=38648
Bre1	Bre1	Bre1	38652	https://www.ncbi.nlm.nih.gov/gene/?term=38652
mad2	mad2	mad2	38656	https://www.ncbi.nlm.nih.gov/gene/?term=38656
CG5568	CG5568	NA	38658	https://www.ncbi.nlm.nih.gov/gene/?term=38658
Rcc1	Rcc1	Regulator of chromosome condensation 1	38669	https://www.ncbi.nlm.nih.gov/gene/?term=38669
Jon65Aiv	Jon65Aiv	Jonah 65Aiv	38682	https://www.ncbi.nlm.nih.gov/gene/?term=38682
Jon65Aiii	Jon65Aiii	Jonah 65Aiii	38683	https://www.ncbi.nlm.nih.gov/gene/?term=38683
CG10289	CG10289	NA	38714	https://www.ncbi.nlm.nih.gov/gene/?term=38714
D19A	D19A	D19A	38718	https://www.ncbi.nlm.nih.gov/gene/?term=38718
zpg	zpg	zero population growth	251414	https://www.ncbi.nlm.nih.gov/gene/?term=251414
dikar	dikar	dikar	38747	https://www.ncbi.nlm.nih.gov/gene/?term=38747
velo	velo	veloren	38748	https://www.ncbi.nlm.nih.gov/gene/?term=38748
CG10103	CG10103	NA	38750	https://www.ncbi.nlm.nih.gov/gene/?term=38750
sgl	sgl	sugarless	38760	https://www.ncbi.nlm.nih.gov/gene/?term=38760
Galphai	Galphai	G protein alpha i subunit	38765	https://www.ncbi.nlm.nih.gov/gene/?term=38765
CG8628	CG8628	NA	38783	https://www.ncbi.nlm.nih.gov/gene/?term=38783
RpL18	RpL18	Ribosomal protein L18	38794	https://www.ncbi.nlm.nih.gov/gene/?term=38794
Cdc27	Cdc27	Cell division cycle 27	38798	https://www.ncbi.nlm.nih.gov/gene/?term=38798
CG8602	CG8602	NA	38808	https://www.ncbi.nlm.nih.gov/gene/?term=38808
eco	eco	Establishment of cohesion	38812	https://www.ncbi.nlm.nih.gov/gene/?term=38812
lark	lark	lark	38811	https://www.ncbi.nlm.nih.gov/gene/?term=38811
qm	qm	quemao	38816	https://www.ncbi.nlm.nih.gov/gene/?term=38816
CTCF	CTCF	CTCF	38817	https://www.ncbi.nlm.nih.gov/gene/?term=38817
akirin	akirin	akirin	38821	https://www.ncbi.nlm.nih.gov/gene/?term=38821
smid	smid	smallminded	38824	https://www.ncbi.nlm.nih.gov/gene/?term=38824
CG7546	CG7546	NA	38844	https://www.ncbi.nlm.nih.gov/gene/?term=38844
CG7492	CG7492	NA	38859	https://www.ncbi.nlm.nih.gov/gene/?term=38859
CG12262	CG12262	NA	38864	https://www.ncbi.nlm.nih.gov/gene/?term=38864
CG32365	CG32365	NA	38876	https://www.ncbi.nlm.nih.gov/gene/?term=38876
Srp9	Srp9	Signal recognition particle protein 9	38883	https://www.ncbi.nlm.nih.gov/gene/?term=38883
HP4	HP4	Heterochromatin protein 4	38887	https://www.ncbi.nlm.nih.gov/gene/?term=38887
CG8209	CG8209	NA	38888	https://www.ncbi.nlm.nih.gov/gene/?term=38888
nmo	nmo	nemo	38890	https://www.ncbi.nlm.nih.gov/gene/?term=38890
CG7927	CG7927	NA	38897	https://www.ncbi.nlm.nih.gov/gene/?term=38897
msk	msk	moleskin	44747	https://www.ncbi.nlm.nih.gov/gene/?term=44747
Uba2	Uba2	Ubiquitin activating enzyme 2	44496	https://www.ncbi.nlm.nih.gov/gene/?term=44496
RecQ4	RecQ4	RecQ4 helicase	53438	https://www.ncbi.nlm.nih.gov/gene/?term=53438
BI-1	BI-1	Bax Inhibitor-1	38936	https://www.ncbi.nlm.nih.gov/gene/?term=38936
CG7185	CG7185	NA	38937	https://www.ncbi.nlm.nih.gov/gene/?term=38937
CG7182	CG7182	NA	38944	https://www.ncbi.nlm.nih.gov/gene/?term=38944
Idh	Idh	Isocitrate dehydrogenase	44291	https://www.ncbi.nlm.nih.gov/gene/?term=44291
mtrm	mtrm	matrimony	38958	https://www.ncbi.nlm.nih.gov/gene/?term=38958
Cbl	Cbl	Cbl proto-oncogene	38961	https://www.ncbi.nlm.nih.gov/gene/?term=38961
Unr	Unr	Upstream of N-ras	38963	https://www.ncbi.nlm.nih.gov/gene/?term=38963
Gug	Gug	Grunge	46156	https://www.ncbi.nlm.nih.gov/gene/?term=46156
foi	foi	fear-of-intimacy	38976	https://www.ncbi.nlm.nih.gov/gene/?term=38976
Cdc6	Cdc6	Cdc6	38989	https://www.ncbi.nlm.nih.gov/gene/?term=38989
CG43965	CG43965	NA	14462843	https://www.ncbi.nlm.nih.gov/gene/?term=14462843
Cp18	Cp18	Chorion protein 18	38998	https://www.ncbi.nlm.nih.gov/gene/?term=38998
Mcm7	Mcm7	Minichromosome maintenance 7	39014	https://www.ncbi.nlm.nih.gov/gene/?term=39014
mRpL12	mRpL12	mitochondrial ribosomal protein L12	44326	https://www.ncbi.nlm.nih.gov/gene/?term=44326
pix	pix	pixie	39027	https://www.ncbi.nlm.nih.gov/gene/?term=39027
smg	smg	smaug	39034	https://www.ncbi.nlm.nih.gov/gene/?term=39034
CG5194	CG5194	NA	39037	https://www.ncbi.nlm.nih.gov/gene/?term=39037
CG4911	CG4911	NA	39043	https://www.ncbi.nlm.nih.gov/gene/?term=39043
CG4452	CG4452	NA	39069	https://www.ncbi.nlm.nih.gov/gene/?term=39069
Hsp26	Hsp26	Heat shock protein 26	39075	https://www.ncbi.nlm.nih.gov/gene/?term=39075
Hsp27	Hsp27	Heat shock protein 27	39078	https://www.ncbi.nlm.nih.gov/gene/?term=39078
CG4080	CG4080	NA	39079	https://www.ncbi.nlm.nih.gov/gene/?term=39079
RpS17	RpS17	Ribosomal protein S17	39088	https://www.ncbi.nlm.nih.gov/gene/?term=39088
Nf-YA	Nf-YA	Nuclear factor Y-box A	39091	https://www.ncbi.nlm.nih.gov/gene/?term=39091
phol	phol	pleiohomeotic like	39095	https://www.ncbi.nlm.nih.gov/gene/?term=39095
CG44838	CG44838	NA	39099	https://www.ncbi.nlm.nih.gov/gene/?term=39099
Uch-L5	Uch-L5	Ubiquitin carboxy-terminal hydrolase L5	39102	https://www.ncbi.nlm.nih.gov/gene/?term=39102
Jarid2	Jarid2	Jumonji, AT rich interactive domain 2	39103	https://www.ncbi.nlm.nih.gov/gene/?term=39103
path	path	pathetic	39106	https://www.ncbi.nlm.nih.gov/gene/?term=39106
alphaTub67C	alphaTub67C	alpha-Tubulin at 67C	39130	https://www.ncbi.nlm.nih.gov/gene/?term=39130
CG16711	CG16711	NA	39135	https://www.ncbi.nlm.nih.gov/gene/?term=39135
SH3PX1	SH3PX1	SH3 and PX domain containing 1	39136	https://www.ncbi.nlm.nih.gov/gene/?term=39136
Naa60	Naa60	N(alpha)-acetyltransferase 60	39142	https://www.ncbi.nlm.nih.gov/gene/?term=39142
CG8177	CG8177	NA	39147	https://www.ncbi.nlm.nih.gov/gene/?term=39147
I-2	I-2	Inhibitor-2	39156	https://www.ncbi.nlm.nih.gov/gene/?term=39156
RasGAP1	RasGAP1	Ras GTPase activating protein 1	39158	https://www.ncbi.nlm.nih.gov/gene/?term=39158
CG10809	CG10809	NA	39159	https://www.ncbi.nlm.nih.gov/gene/?term=39159
CG8108	CG8108	NA	39161	https://www.ncbi.nlm.nih.gov/gene/?term=39161
CalpB	CalpB	Calpain-B	39165	https://www.ncbi.nlm.nih.gov/gene/?term=39165
nudE	nudE	nudE	39169	https://www.ncbi.nlm.nih.gov/gene/?term=39169
simj	simj	simjang	39212	https://www.ncbi.nlm.nih.gov/gene/?term=39212
CG11811	CG11811	NA	39213	https://www.ncbi.nlm.nih.gov/gene/?term=39213
CG6418	CG6418	NA	39218	https://www.ncbi.nlm.nih.gov/gene/?term=39218
Aps	Aps	Aps	39226	https://www.ncbi.nlm.nih.gov/gene/?term=39226
JIL-1	JIL-1	JIL-1 kinase	39241	https://www.ncbi.nlm.nih.gov/gene/?term=39241
GlcAT-P	GlcAT-P	GlcAT-P	39262	https://www.ncbi.nlm.nih.gov/gene/?term=39262
scyl	scyl	scylla	39270	https://www.ncbi.nlm.nih.gov/gene/?term=39270
CG6175	CG6175	NA	39271	https://www.ncbi.nlm.nih.gov/gene/?term=39271
chrb	chrb	charybde	39284	https://www.ncbi.nlm.nih.gov/gene/?term=39284
CG6084	CG6084	NA	39304	https://www.ncbi.nlm.nih.gov/gene/?term=39304
TfIIEalpha	TfIIEalpha	Transcription factor IIEalpha	39313	https://www.ncbi.nlm.nih.gov/gene/?term=39313
Klp68D	Klp68D	Kinesin-like protein at 68D	39332	https://www.ncbi.nlm.nih.gov/gene/?term=39332
CycA	CycA	Cyclin A	39340	https://www.ncbi.nlm.nih.gov/gene/?term=39340
viaf	viaf	viral IAP-associated factor	39364	https://www.ncbi.nlm.nih.gov/gene/?term=39364
Pop2	Pop2	Pop2	39366	https://www.ncbi.nlm.nih.gov/gene/?term=39366
ssp	ssp	sunspot	39375	https://www.ncbi.nlm.nih.gov/gene/?term=39375
yps	yps	ypsilon schachtel	39377	https://www.ncbi.nlm.nih.gov/gene/?term=39377
RhoGAP68F	RhoGAP68F	Rho GTPase activating protein at 68F	39385	https://www.ncbi.nlm.nih.gov/gene/?term=39385
thoc6	thoc6	thoc6	39394	https://www.ncbi.nlm.nih.gov/gene/?term=39394
CG4300	CG4300	NA	39403	https://www.ncbi.nlm.nih.gov/gene/?term=39403
CG32103	CG32103	NA	39415	https://www.ncbi.nlm.nih.gov/gene/?term=39415
ArfGAP1	ArfGAP1	ADP-ribosylation factor GTPase activating protein 1	39417	https://www.ncbi.nlm.nih.gov/gene/?term=39417
vih	vih	vihar	44118	https://www.ncbi.nlm.nih.gov/gene/?term=44118
sti	sti	sticky	39429	https://www.ncbi.nlm.nih.gov/gene/?term=39429
tral	tral	trailer hitch	39430	https://www.ncbi.nlm.nih.gov/gene/?term=39430
SmD1	SmD1	Small ribonucleoprotein particle protein SmD1	44668	https://www.ncbi.nlm.nih.gov/gene/?term=44668
Ptp69D	Ptp69D	Protein tyrosine phosphatase 69D	39443	https://www.ncbi.nlm.nih.gov/gene/?term=39443
Klc	Klc	Kinesin light chain	39445	https://www.ncbi.nlm.nih.gov/gene/?term=39445
Atg1	Atg1	Autophagy-related 1	39454	https://www.ncbi.nlm.nih.gov/gene/?term=39454
CG42709	CG42709	NA	39453	https://www.ncbi.nlm.nih.gov/gene/?term=39453
Sap130	Sap130	Sin3A-associated protein 130	39455	https://www.ncbi.nlm.nih.gov/gene/?term=39455
CG10960	CG10960	NA	39458	https://www.ncbi.nlm.nih.gov/gene/?term=39458
MICAL-like	MICAL-like	MICAL-like	39475	https://www.ncbi.nlm.nih.gov/gene/?term=39475
CG11267	CG11267	NA	39476	https://www.ncbi.nlm.nih.gov/gene/?term=39476
SRm160	SRm160	SRm160	39483	https://www.ncbi.nlm.nih.gov/gene/?term=39483
RpS4	RpS4	Ribosomal protein S4	39484	https://www.ncbi.nlm.nih.gov/gene/?term=39484
Syx13	Syx13	Syntaxin 13	39485	https://www.ncbi.nlm.nih.gov/gene/?term=39485
flr	flr	flare	39505	https://www.ncbi.nlm.nih.gov/gene/?term=39505
Abp1	Abp1	Actin binding protein 1	39520	https://www.ncbi.nlm.nih.gov/gene/?term=39520
Tgi	Tgi	Tondu-domain-containing Growth Inhibitor	39521	https://www.ncbi.nlm.nih.gov/gene/?term=39521
Spt20	Spt20	Spt20	39522	https://www.ncbi.nlm.nih.gov/gene/?term=39522
Liprin-beta	Liprin-beta	Liprin-beta	39524	https://www.ncbi.nlm.nih.gov/gene/?term=39524
CG13737	CG13737	NA	39531	https://www.ncbi.nlm.nih.gov/gene/?term=39531
26-29-p	26-29-p	26-29kD-proteinase	39547	https://www.ncbi.nlm.nih.gov/gene/?term=39547
CG17361	CG17361	NA	39548	https://www.ncbi.nlm.nih.gov/gene/?term=39548
upSET	upSET	upSET	39551	https://www.ncbi.nlm.nih.gov/gene/?term=39551
endos	endos	endosulfine	39554	https://www.ncbi.nlm.nih.gov/gene/?term=39554
Hsc70Cb	Hsc70Cb	Hsc70Cb	39557	https://www.ncbi.nlm.nih.gov/gene/?term=39557
CG13482	CG13482	NA	39577	https://www.ncbi.nlm.nih.gov/gene/?term=39577
mop	mop	myopic	39610	https://www.ncbi.nlm.nih.gov/gene/?term=39610
bmm	bmm	brummer	39611	https://www.ncbi.nlm.nih.gov/gene/?term=39611
Tdrd3	Tdrd3	Tudor domain containing 3	39612	https://www.ncbi.nlm.nih.gov/gene/?term=39612
CG9425	CG9425	NA	39613	https://www.ncbi.nlm.nih.gov/gene/?term=39613
gnu	gnu	giant nuclei	39615	https://www.ncbi.nlm.nih.gov/gene/?term=39615
Prosbeta2	Prosbeta2	Proteasome beta2 subunit	39628	https://www.ncbi.nlm.nih.gov/gene/?term=39628
CG12316	CG12316	NA	39650	https://www.ncbi.nlm.nih.gov/gene/?term=39650
Pdi	Pdi	Protein disulfide isomerase	39651	https://www.ncbi.nlm.nih.gov/gene/?term=39651
Pex3	Pex3	Peroxin 3	39652	https://www.ncbi.nlm.nih.gov/gene/?term=39652
Msh6	Msh6	Msh6	39654	https://www.ncbi.nlm.nih.gov/gene/?term=39654
CG7857	CG7857	NA	39671	https://www.ncbi.nlm.nih.gov/gene/?term=39671
AGO2	AGO2	Argonaute 2	39683	https://www.ncbi.nlm.nih.gov/gene/?term=39683
CG7656	CG7656	NA	39691	https://www.ncbi.nlm.nih.gov/gene/?term=39691
RhoGAP71E	RhoGAP71E	Rho GTPase activating protein at 71E	39693	https://www.ncbi.nlm.nih.gov/gene/?term=39693
CG7650	CG7650	NA	39694	https://www.ncbi.nlm.nih.gov/gene/?term=39694
CG7372	CG7372	NA	39697	https://www.ncbi.nlm.nih.gov/gene/?term=39697
CG18081	CG18081	NA	39725	https://www.ncbi.nlm.nih.gov/gene/?term=39725
CG15715	CG15715	NA	39726	https://www.ncbi.nlm.nih.gov/gene/?term=39726
brm	brm	brahma	39744	https://www.ncbi.nlm.nih.gov/gene/?term=39744
Hip14	Hip14	Huntingtin-interacting protein 14	39747	https://www.ncbi.nlm.nih.gov/gene/?term=39747
Mbs	Mbs	Myosin binding subunit	49070	https://www.ncbi.nlm.nih.gov/gene/?term=49070
Taf4	Taf4	TBP-associated factor 4	39765	https://www.ncbi.nlm.nih.gov/gene/?term=39765
roq	roq	roquin	39818	https://www.ncbi.nlm.nih.gov/gene/?term=39818
RAF2	RAF2	RING-associated factor 2	39821	https://www.ncbi.nlm.nih.gov/gene/?term=39821
fax	fax	failed axon connections	39826	https://www.ncbi.nlm.nih.gov/gene/?term=39826
Rpn12	Rpn12	Regulatory particle non-ATPase 12	39845	https://www.ncbi.nlm.nih.gov/gene/?term=39845
l(3)73Ah	l(3)73Ah	lethal (3) 73Ah	48903	https://www.ncbi.nlm.nih.gov/gene/?term=48903
Abl	Abl	Abl tyrosine kinase	45821	https://www.ncbi.nlm.nih.gov/gene/?term=45821
Dab	Dab	Disabled	39866	https://www.ncbi.nlm.nih.gov/gene/?term=39866
CG9705	CG9705	NA	39875	https://www.ncbi.nlm.nih.gov/gene/?term=39875
nudC	nudC	nudC	39879	https://www.ncbi.nlm.nih.gov/gene/?term=39879
CG9951	CG9951	NA	39888	https://www.ncbi.nlm.nih.gov/gene/?term=39888
CG3764	CG3764	NA	39902	https://www.ncbi.nlm.nih.gov/gene/?term=39902
CG6664	CG6664	NA	39903	https://www.ncbi.nlm.nih.gov/gene/?term=39903
CG7728	CG7728	NA	39904	https://www.ncbi.nlm.nih.gov/gene/?term=39904
CG7730	CG7730	NA	39908	https://www.ncbi.nlm.nih.gov/gene/?term=39908
Ilp8	Ilp8	Insulin-like peptide 8	39909	https://www.ncbi.nlm.nih.gov/gene/?term=39909
CG6479	CG6479	NA	39930	https://www.ncbi.nlm.nih.gov/gene/?term=39930
blot	blot	bloated tubules	39939	https://www.ncbi.nlm.nih.gov/gene/?term=39939
CG32176	CG32176	NA	39944	https://www.ncbi.nlm.nih.gov/gene/?term=39944
U4-U6-60K	U4-U6-60K	U4-U6 small nuclear riboprotein factor 60K	39955	https://www.ncbi.nlm.nih.gov/gene/?term=39955
Edc3	Edc3	Enhancer of decapping 3	39957	https://www.ncbi.nlm.nih.gov/gene/?term=39957
Nedd4	Nedd4	Nedd4	39958	https://www.ncbi.nlm.nih.gov/gene/?term=39958
CycT	CycT	Cyclin T	39961	https://www.ncbi.nlm.nih.gov/gene/?term=39961
Pep	Pep	Protein on ecdysone puffs	45961	https://www.ncbi.nlm.nih.gov/gene/?term=45961
Ndfip	Ndfip	Nedd4 family interacting protein	326197	https://www.ncbi.nlm.nih.gov/gene/?term=326197
Crtc	Crtc	CREB-regulated transcription coactivator	39970	https://www.ncbi.nlm.nih.gov/gene/?term=39970
CG5506	CG5506	NA	39992	https://www.ncbi.nlm.nih.gov/gene/?term=39992
Prestin	Prestin	prestin	39996	https://www.ncbi.nlm.nih.gov/gene/?term=39996
bora	bora	aurora borealis	40031	https://www.ncbi.nlm.nih.gov/gene/?term=40031
MYPT-75D	MYPT-75D	MYPT-75D	40032	https://www.ncbi.nlm.nih.gov/gene/?term=40032
Capr	Capr	Caprin	59172	https://www.ncbi.nlm.nih.gov/gene/?term=59172
Atg3	Atg3	Autophagy-related 3	40044	https://www.ncbi.nlm.nih.gov/gene/?term=40044
ftz-f1	ftz-f1	ftz transcription factor 1	40045	https://www.ncbi.nlm.nih.gov/gene/?term=40045
CG14073	CG14073	NA	40046	https://www.ncbi.nlm.nih.gov/gene/?term=40046
HipHop	HipHop	HP1-HOAP-interacting protein	40047	https://www.ncbi.nlm.nih.gov/gene/?term=40047
Ugt	Ugt	UDP-glucose-glycoprotein glucosyltransferase	40055	https://www.ncbi.nlm.nih.gov/gene/?term=40055
