GO ID	GO category	FDR	Enrichment Ratio	Genes
GO:0051321	meiotic cell cycle	7.3e-4	1.2501280554629057	sra, Ran, endos, bif, wapl, east, eIF4G2, Cdc37, mod(mdg4), wisp, stg, CycE, enc, lid, eff, RpA-70, SRPK, lok, nos, gammaTub37C, mia, polo, dhd, grp, asp, Lam, Klp10A, Syx5, oaf, RanGAP, Cks30A, del, gwl, Src64B, CG7716, fwd, mud, pav, yem, ord, mtsh, CycG, scra, twe, cnn, sti, msps, Incenp, Nup62, LamC, hyd, Rab11, dap, Top2, Syx13, Bub1, mtrm, Nup93-1, Rab5, tef, Mcm10, RasGAP1, tsr, Arf79F, lwr, bgcn, Cenp-C, eco, mus81, Nup154, CanB2, nod, mael, Grip84, krimp, RPA2, Mer, nudE, aust, Nipped-B, Spc25, Rca1, pelo, Rae1, Klp3A, Pp2B-14D, cal1, SA-2, tos, Msh6, fzy, Mcm5, Grip128, mei-218, larp, wuc, tacc, Blm, gammaCOP, spir, JIL-1, lds, fzr2, topi, can, Topors, ncd, CG18109, CG6664, rad50, pds5, spn-E, Sxl, Arf51F, bond, tomb, BubR1, Synd, pbl, sca, Zw10, mei-P26, Btk29A, chic, Grip71, Rab1, aly, sa, Sas-4, ifc, Skeletor, sub, wac, SA, nbs, kel, baf, Klp67A, CG12200, ball, alphaCOP, egg, Hus1-like, Cap-D3, Doa, RfC4, mei-P22
GO:0019098	reproductive behavior	7.67e-4	1.2828300517240505	sra, btv, SIFaR, eag, Nlg2, Poxn, prt, Ir84a, lig, Gr21a, Abd-B, ss, Gr98b, Gr59b, retn, Pde1c, y, Fmr1, mGluR, Jhe, Gr68a, Gr93b, SPR, hec, Gr9a, Gr33a, Sems, cac, tim, 5-HT7, Gr10b, ash1, Gr59a, Gr59c, Gr58a, Acp36DE, Gr57a, tra, Tab2, CG12316, FoxP, 5-HT1A, Gr22e, Gr77a, Tbh, ppk23, dsf, TfAP-2, Gr10a, Gr59e, Gr36b, amn, Gr32a, Rack1, Gr28b, Gr36c, CASK, Gr98a, tipE, lush, egh, Gr39a, Ir52d, Gr22a, tilB, aqrs, Gr59d, Gr93d, Alh, Ilp2, ppk29, intr, Tdc2, ppk25, Gr28a, Gr63a, jhamt, fru, lectin-46Ca, Gr97a, per, BG642312, lov, Gr59f, NPF, Gr36a, Mst57Da, Adar, mil, Gr43a, Gr23a, Btk29A, Gr22f, Gr8a, w, Dup99B, to, Gr93a, CG9997, natalisin, Gr98c, Gr22b, Gr92a, Gr22c, lectin-46Cb, Gr47b, Acp33A, Or67d, Acp32CD, Gr98d, ple, Moe, Oamb, Gr66a, tko, Gr39b, qtc, Drip
GO:0048232	male gamete generation	9.05e-4	1.2210344916945244	eIF4G2, Pen, mod(mdg4), sns, Mtor, eff, Hydr2, Hsp60C, ctp, Pkd2, nos, exu, mia, polo, heph, Lam, Mi-2, ms(3)76Cc, Syx5, E(bx), dila, aux, unc, Rcd7, Iswi, cue, Prp8, fwd, Fmr1, ord, bel, mtsh, Act5C, comr, scra, twe, sti, Pdk1, ACXA, Incenp, so, Vrp1, ACXB, LamC, hyd, Rab11, sktl, Mst98Ca, Top2, Syx13, oys, tef, Cyt-c-d, blanks, ms(2)34Fe, Mst36Fb, Dic61B, Arf79F, ste24b, bgcn, piwi, Tudor-SN, Nup154, Lis-1, gish, Bruce, Kap-alpha1, mael, Cdc42, Grip84, dmrt11E, Mst89B, Mer, poe, nudE, Prosalpha6T, aust, RacGAP84C, zpg, pelo, Tpl94D, Rae1, Klp3A, Mst87F, milt, ms(3)76Ba, Cul2, xmas-2, Dlc90F, Grip128, Mst77F, soti, asl, Kap3, larp, wuc, yuri, uri, Cby, nsr, gammaCOP, gudu, lds, Hip14, WASp, fzr2, topi, can, Topors, nht, mfrn, Mst84Dd, mad2, Mst84Db, Cul3, scat, spn-E, CSN3, Arf51F, Rcd-1r, spag4, aPKC, fzo, bond, tomb, BubR1, Pex13, ana1, mil, Synd, alien, Chc, HP1e, Zw10, mei-P26, vis, Imp, Rab1, mip40, dj, Npc1a, aly, sa, porin, Klp59D, Ctr1C, Sas-4, ifc, Phf7, sub, Mst36Fa, gskt, sw, mlt, Osbp, nes, mfr, Nap1, how, snRNP-U1-70K, Klp67A, tbrd-1, Rb97D, EcR, alphaCOP, wnd, Pex12, xmas-1, U2A, park, didum, Cap-D3, ACXC, CG12404, Mst98Cb, eya
GO:0035214	eye-antennal disc development	9.38e-4	1.4794895537085622	salr, bab1, Ser, Poxn, dac, lz, rdo, eyg, ss, danr, ey, f, al, Stat92E, hop, B-H2, so, N, hyd, toy, sn, trc, pygo, Mcm10, disco, Asx, ck, Rca1, oc, Axn, Dll, C15, chinmo, Dl, sqa, tsh, Bx42, salm, zip, opa, dpp, B-H1, dan, babo, Ras85D, eya, sha
GO:0006325	chromatin organization	9.38e-4	1.186346011816839	e(y)3, Pa1, wapl, Spt20, CG8223, mod(mdg4), CG9899, Df31, Hmt4-20, Mtor, nsl1, Set2, Gug, lid, Bap170, osa, Pcl, Nup153, Hsc70-4, Ncoa6, Khc, Jarid2, Caf1-180, Cp190, Hel25E, mia, nej, psq, dhd, gpp, ebi, E(Pc), Scm, mor, Lam, upSET, Mi-2, msl-1, Top1, Hers, nub, jumu, Bap60, tou, E(bx), Chd1, Rcd5, Nup98-96, jing, vig2, Usp7, CG8677, Psc, CG10887, Iswi, Elba2, G9a, Nlp, ctrip, Sin3A, Set, borr, Fmr1, Stat92E, yem, CG6220, Su(var)3-7, CG5815, MTA1-like, Br140, Act5C, hop, z, HmgD, Rcd1, CG8036, His2Av, XNP, sti, enok, Su(var)2-HP2, Incenp, Caf1-105, Art4, LamC, hyd, Rif1, fl(2)d, ash1, CG2982, Ada2b, bon, Top2, Ssrp, Art1, Art6, polybromo, Bre1, Su(z)12, trr, Bsg25A, E(var)3-9, Art9, CG12316, Nup93-1, wde, Rab5, mof, Sap30, Mcm10, blanks, BEAF-32, CG1894, pgc, MBD-like, spt4, CG31703, bin3, piwi, eco, CG10931, Chd3, snky, l(3)73Ah, Asx, CG10909, Su(var)205, Elba3, dom, Spt6, CG43902, Naa60, CG32732, Rtf1, Etl1, CG33060, Taf12, yki, Dpy-30L2, CG7379, Nipped-B, asf1, BigH1, Sfmbt, Tpl94D, cal1, HP4, dre4, e(y)2b, CoRest, lolal, AGO1, Mst77F, brm, Art2, tth, Tctp, Tip60, dve, Kr, JIL-1, HmgZ, HipHop, HP1b, fs(1)Ya, dgt1, Topors, Bap55, su(Hw), CG12674, Cfp1, Chrac-14, Taf1, E(z), chm, scf, spn-E, cid, MrgBP, HDAC4, BubR1, CDC45L, Parg, mu2, Nipped-A, mil, sens-2, scny, CG31702, CG14282, HP1e, Dpy-30L1, san, Brms1, Nurf-38, bur, CG3515, Prp19, CG1620, aly, CG6204, Set1, Mnn1, DMAP1, trx, pho, wash, msl-3, Haspin, tara, Hcf, CG12659, Taf6, ph-d, YL-1, PSR, Nap1, esc, Kdm4A, CG12498, Mes4, ball, CtBP, crol, egg, U2A, Bin1, wds, Parp, hyx, msl-2, eya, Utx, Ino80
GO:0042493	response to drug	0.00122	1.2357770956425407	CG8745, Ac78C, Sytbeta, hang, CG7309, dco, Gr21a, Syt12, iav, glob3, Gr98b, apt, na, pum, Tao, Gr59b, Dop1R2, Cyp6a8, phm, kra, Dic3, CG10226, Jhe, Nmdar1, Gr68a, Gr93b, slpr, mAChR-A, Mdr49, unc79, Gr9a, Gr33a, CG34402, DAT, Pdk1, Adh, Vmat, Vrp1, Gr10b, Gr59a, Gr59c, Gr58a, Gr57a, Dic4, Tdc1, mAChR-B, Gr22e, Gr77a, slif, ry, Tbh, CanA1, CG32206, Ih, Tsc1, CG9314, Gr10a, Gr59e, CG32103, Cyp6g2, Gr36b, amn, klg, CG6893, Gr32a, Gr28b, Gr36c, whd, CASK, Gr98a, Gclm, lush, Ant2, homer, Gr39a, Mdr65, Gr22a, S, pxb, Mdr50, VGlut, Blm, GC2, aru, Gr59d, Gr93d, Pxd, Sytalpha, Tdc2, cyc, hppy, Syt7, Gr28a, Akap200, Gr63a, Cyp18a1, Rdl, Gr97a, st, per, Gr59f, Pka-C1, cher, Arf51F, Gr36a, Cyp6t1, Cyp6v1, CG31121, Orco, CG7255, Tpc2, Gr43a, Gr23a, Gr22f, Gr8a, w, Gr93a, GC1, Arfip, CG3790, Cat, Gr98c, Pde8, Gr22b, esg, AcCoAS, RyR, Nrx-1, rl, Gr92a, Gr22c, Vps35, Gr47b, Synj, nbs, jnj, Crz, Cyp6d2, glob2, Gr98d, dpr9, EcR, Tor, Gr66a, CrzR, Gr39b, rtp, inaC, Galphas, VAChT
GO:0010648	negative regulation of cell communication	0.0014	1.1943569425289233	DnaJ-1, Mlf, stan, hiw, TkR99D, Ddr, Nlg2, d, MESR4, Ptp61F, otk, Gug, gcl, Ser, eff, Cad96Ca, Bap170, Ret, Smr, pzg, Grd, tay, dco, kek2, swm, H, nej, PTP-ER, dx, ebi, Ulp1, TER94, lz, lig, Nedd4, Ror, Su(var)2-10, cdi, GABA-B-R2, mts, E(bx), rno, chb, Vav, Pp1-13C, ssh, rdx, Cul1, apt, insv, PK1-R, pum, CG3277, CG15537, Sik2, Sin3A, pk, CG7094, CG4096, Rbf, Bili, Fmr1, MAN1, pav, dsh, slmb, pirk, nmo, lic, N, uif, CG42684, Hey, Ptp10D, BI-1, cpb, Sesn, dock, msn, tum, NimA, numb, gro, puf, kek4, RasGAP1, CanA1, wts, cmpy, ed, rho-5, Drl-2, Rala, lwr, ds, CG2918, Cbl, Tsc1, Eps-15, CG2577, piwi, trbl, sev, phyl, CG8507, Rassf, CG12147, ken, asf1, srl, kek5, Atg1, CG12344, aop, l(2)gl, Graf, RapGAP1, chrb, Notum, Gprk2, Cul2, Axn, RanBP3, CG9962, Apc2, Ptpmeg, Su(dx), par-1, hpo, mnb, Cby, Akt1, fng, CG4629, wap, jub, Pp2A-29B, Nrk, wdb, casp, Pi3K68D, htl, hppy, Akap200, Rdl, Apc, Eph, crb, PPP4R2r, SoxN, Mkp3, MESR6, Pka-C1, Cul3, Ank2, drl, bun, NFAT, Sdr, tow, Cul4, HDAC4, Cdc16, Pp1alpha-96A, cos, sax, et, pbl, Pli, Pp4-19C, cpa, CG10459, pic, edl, Mnn1, Alk, scyl, fz, MKP-4, Ptp4E, PGRP-LF, PpV, PSR, spas, fuss, Src42A, heix, Traf6, Ras85D, kek1, CtBP, Diedel, crol, CG10289, Pten, AP-1mu, tor, Mob4, park, Roc1a, krz, Doa, Vps4, eya, Utx
GO:0051174	regulation of phosphorus metabolic process	0.00145	1.2061184453471196	sra, PEK, endos, Nos, CycT, CycB, Cdc37, Ddr, Ptp61F, CycE, Abi, Cad96Ca, Ret, dco, PTP-ER, ebi, tws, CycA, Ror, CycB3, mts, Vav, ssh, rdx, gnu, Rab3-GEF, CG31391, Cks30A, Tao, CG3277, Actbeta, gwl, Pak3, Src64B, CycD, hep, slpr, fray, CycG, sNPF-R, XNP, scw, CG9098, chif, Pdk1, lic, CG2104, mbt, N, dap, daw, Ssrp, btl, CG14689, cpb, koko, CG12620, msn, mbc, CkIIbeta2, Pi3K92E, Drl-2, Rala, Takl2, cno, Cbl, Tsc1, trbl, sev, CanB2, cnk, Traf4, bnl, Rack1, Cdc42, Cdk7, MAPk-Ak2, Mer, CG9593, Pak, mav, srl, Dsor1, slim, CanB, CG1791, CG8509, l(2)gl, MYPT-75D, pyd, raptor, bora, Crk, CycJ, I-t, CG6345, SNF4Agamma, CG32812, Tctp, Atg13, par-1, Pi3K21B, hpo, chinmo, uri, mnb, Blm, svr, CG31832, Pp2A-29B, sws, Nrk, wdb, htl, pcs, hppy, PIP5K59B, CG17514, Aplip1, Eph, PPP4R2r, vn, per, Mkp3, CycY, CG17124, CkIIbeta, drk, drl, CG41106, CG32568, Rok, Atg17, dpp, par-6, et, smt3, Pli, CG31467, cpa, PlexA, Ssl, Wee1, CG6380, I-2, Mkk4, edl, step, Pvf1, Pde8, Mnn1, Alk, MKP-4, GckIII, Patj, Rac1, PGRP-LF, PpV, babo, PSR, RpLP1, M1BP, Src42A, Hexim, heix, Ras85D, kek1, spg, CG10289, rictor, Tor, wnd, Pten, tor, park, Cks85A, CG9286, Cdk5alpha, CG34172, krz, CG41520, mats, I-3
GO:0048645	animal organ formation	0.00145	1.506471126116621	arm, H, lz, Nedd4, Abd-B, ss, dsh, B-H2, N, Rab11, unc-5, uif, Mad, Scr, Cul5, numb, exd, phyl, Dll, Med, amos, NetB, nuf, put, tsh, chm, neur, dpp, sens, wg, Su(H), B-H1, BobA, fz, hh, slp1, E(spl)m8-HLH, CtBP, Ubx, CG13465
GO:0009719	response to endogenous stimulus	0.00145	1.2226432327903012	Pa1, BRWD3, hiw, Nos, SIFaR, rk, Ptp61F, Set2, grh, MED14, Hydr2, Nup358, pzg, Rab10, Dh44-R1, pnr, Hr51, mts, E(bx), Nup98-96, Cul1, Sos, PyK, for, GluRIID, Dop1R2, CG15537, Src64B, Iswi, G9a, Sik2, CG12229, sima, Fmr1, MAN1, Eip78C, tll, bel, slmb, rig, TyrRII, CycG, CG14891, AstC-R2, mAChR-A, scw, CG7362, Pdk1, svp, tgo, GluRIIE, cv-2, Ote, daw, Trf2, btl, CG11249, ftz-f1, Sesn, dock, trr, Neto, ETHR, usp, Mad, mAChR-B, gro, AstC-R1, Lgr1, Pi3K92E, cmpy, dsf, lwr, Tsc1, piwi, GluRIIA, trbl, Lis-1, fkh, cnk, bnl, Cdc42, Crtc, Pak, mav, ths, Dh44-R2, srl, kek5, CG15056, Dsor1, aop, GluRIIC, CTCF, l(2)gl, raptor, Chd64, tsg, CG7551, Cul2, stumps, Dh44, CG2964, FK506-bp1, sgl, Med, l(3)psg2, Pi3K21B, GluRIIB, Rab8, Akt1, Dh31-R, Ilp2, Pp2A-29B, Vps26, wdb, htl, put, Lkr, Lgr3, su(Hw), sxc, drk, Eip75B, melt, csw, Sdr, ph-p, HDAC4, tld, sax, dpp, smt3, Nurf-38, CG10459, step, magu, tai, CG12289, rl, Smox, Ptp52F, Ilp1, RagC-D, babo, Gpb5, fuss, trio, Shc, Ir92a, Ras85D, EcR, rictor, Tor, Pten, Hr38, Roc1a, Ilp6, swi2, Utx
GO:0044782	cilium organization	0.00149	1.3374524144059758	Nop17l, Dhc36C, CG9492, btv, dtr, rempA, Oseg2, Efhc1.2, CG10958, BBS8, CG34425, Klp10A, CG9313, dila, CG15208, unc, CG13617, unc-119, Fmr1, CG17669, Mks1, CG15923, CG6652, Cep89, CG14367, CG1571, pnut, BBS1, nompB, Oseg5, CG17599, CG30259, CG15666, CG17387, CG13999, BBS4, in, CG15161, CG5964, CG31803, CCDC151, CG10839, CG7886, CG42366, Tektin-A, atk, CG5142, asl, Kap3, l(2)41Ab, CG6971, yuri, tilB, Cby, nsr, CG4525, CG3085, CG1126, Mst84Dd, Zmynd10, Mst84Db, CG10859, CG13972, ana1, cos, CG11448, Oseg4, Tektin-C, CG10874, Klp59D, CG8800, Sas-4, CG33052, CG10510, CG3259, CG7352, ana2, CG5458
GO:0023057	negative regulation of signaling	0.00158	1.1910667030178244	DnaJ-1, Mlf, stan, hiw, TkR99D, Ddr, Nlg2, d, MESR4, Ptp61F, otk, Gug, gcl, Ser, eff, Cad96Ca, Bap170, Ret, Smr, pzg, Grd, tay, dco, kek2, swm, H, nej, PTP-ER, dx, ebi, Ulp1, TER94, lz, lig, Nedd4, Ror, Su(var)2-10, cdi, GABA-B-R2, mts, E(bx), rno, chb, Vav, Pp1-13C, ssh, rdx, Cul1, apt, insv, PK1-R, pum, CG3277, CG15537, Sik2, Sin3A, pk, CG7094, CG4096, Rbf, Bili, Fmr1, MAN1, pav, dsh, slmb, pirk, nmo, lic, N, uif, CG42684, Hey, Ptp10D, BI-1, cpb, Sesn, dock, msn, tum, NimA, numb, gro, puf, kek4, RasGAP1, CanA1, wts, cmpy, ed, rho-5, Drl-2, Rala, lwr, ds, CG2918, Cbl, Tsc1, Eps-15, CG2577, piwi, trbl, sev, phyl, CG8507, Rassf, CG12147, ken, asf1, srl, kek5, Atg1, CG12344, aop, l(2)gl, Graf, RapGAP1, chrb, Notum, Gprk2, Cul2, Axn, RanBP3, CG9962, Apc2, Ptpmeg, Su(dx), par-1, hpo, mnb, Cby, Akt1, fng, CG4629, wap, jub, Pp2A-29B, Nrk, wdb, casp, Pi3K68D, htl, hppy, Akap200, Rdl, Apc, Eph, crb, PPP4R2r, SoxN, Mkp3, MESR6, Pka-C1, Cul3, Ank2, drl, bun, NFAT, Sdr, tow, Cul4, HDAC4, Cdc16, Pp1alpha-96A, cos, sax, et, pbl, Pli, Pp4-19C, cpa, CG10459, pic, edl, Mnn1, Alk, scyl, fz, MKP-4, Ptp4E, PGRP-LF, PpV, PSR, spas, fuss, Src42A, heix, Traf6, Ras85D, kek1, CtBP, Diedel, crol, CG10289, Pten, AP-1mu, tor, Mob4, park, Roc1a, krz, Doa, Vps4, eya, Utx
GO:0040007	growth	0.00162	1.171699764757372	Capr, pip, stan, ft, Dscam1, bif, hiw, Nos, hdc, eag, Nlg2, d, sbb, arm, RASSF8, dup, otk, Abi, Abp1, nos, brat, Paip2, Caf1-180, simj, dco, kis, Rab10, stj, cic, shd, ebi, Uba1, Scm, lig, rdo, Su(var)2-10, RnrL, sav, Hr51, caup, CadN2, kuz, jing, pum, Tao, repo, fj, Abl, Src64B, ey, pk, Patr-1, sima, al, Fmr1, CycD, Efhc1.1, dsh, RhoGAP100F, hep, slpr, CycG, sNPF-R, stau, rin, nmo, Dok, caz, cac, Hph, ara, Pdk1, lic, Wnt2, kibra, N, hyd, Kat60, RhoGEF2, CG9328, ago, Rab11, CadN, Prosap, pnut, btl, tra, cpb, Sesn, Toll-6, Mbs, usp, Rab5, Mad, Cul5, mbc, PNUTS, Csk, puf, pygo, slif, Orct2, mRpL12, Pi3K92E, wts, cmpy, pico, cno, lilli, bgcn, Tsc1, Mtl, Eps-15, tap, Nup154, fkh, shg, amn, Cdc42, upd2, RhoGAP92B, Mer, poe, mop, Pak, Rassf, yki, nwk, CASK, bi, Nipped-B, srl, stai, Sfmbt, Atg1, Rae1, dar1, l(2)gl, DAAM, Syn2, spri, Wbp2, chrb, raptor, Octbeta1R, Cul2, 18w, Cip4, Liprin-beta, ssp, C15, Med, Tctp, Ptpmeg, par-1, NijC, hpo, mnb, mirr, dbo, vg, RhoGAP68F, Rab8, Akt1, wap, Nlg1, jub, Ilp2, WASp, htl, CG7423, hppy, CG1139, bchs, Lgr3, disco-r, PIP5K59B, crb, scrib, Syx4, CycY, Pka-C1, 14-3-3epsilon, Ank2, Sxl, Ten-m, bun, ttk, Sdr, Rok, sax, Synd, Rab7, Chc, dpp, jagn, Vha68-2, kug, wg, Imp, futsch, chic, Arfip, pasha, Mnt, SCAR, ena, step, Mmp1, tai, baz, Syn1, mahj, Alk, Nrx-1, scyl, fz, Synj, Rac1, Hcf, hh, Liprin-alpha, PSR, spas, Src42A, trio, tsl, Ras85D, Wnt5, EcR, Syx7, NijB, rictor, Tor, wnd, Pten, tor, Mob4, PICK1, Snx16, Ubx, Ilp6, Vang, Vps4, btsz
GO:0006468	protein phosphorylation	0.00174	1.166616468597904	Hsp67Bc, PEK, Pdk, CycT, CycB, Cdc37, Ddr, Ptp61F, CycE, otk, Abi, Cad96Ca, CG10738, SRPK, lok, Ret, Wnk, CG11486, dco, polo, Pask, CG8173, PTP-ER, ebi, CG34357, grp, CycA, Ror, cdi, Erk7, CycB3, mts, aux, Vav, CG7236, ssh, rdx, gnu, Rab3-GEF, Cks30A, Gyc32E, Tao, for, CG3277, Actbeta, gwl, fj, Abl, Pak3, Src64B, Sik2, CG7094, CG5790, borr, Drak, Nak, CycD, hep, slpr, CG8565, fray, niki, hop, CycG, sNPF-R, XNP, nmo, sti, scw, CG9098, chif, PKD, CG4945, Pdk1, lic, mbt, Incenp, PDZ-GEF, N, CG10177, dap, daw, Ssrp, btl, Bub1, Cdk12, cpb, koko, msn, trc, mbc, Csk, CkIIbeta2, Pi3K92E, wts, CG8878, Drl-2, Rala, CG9222, Takl2, sff, cno, Cbl, Mtl, CG2577, trbl, sev, gish, cnk, Traf4, bnl, Rack1, Cdc42, Cdk7, MAPk-Ak2, Mer, CG12069, CG32944, CG9593, Pak, mav, CG12147, CASK, PhKgamma, Atg1, Dsor1, slim, CG1791, l(2)gl, CG31183, pyd, raptor, bora, CG42366, Crk, CycJ, Gprk2, CG6345, SNF4Agamma, CG7766, Dref, Pkc53E, CG9962, Ire1, Asator, Tctp, CG11221, Atg13, par-1, CkIIalpha, hpo, chinmo, mnb, CG13850, Blm, sqa, JIL-1, Akt1, CG4629, svr, CG31832, sws, Nrk, wdb, Pitslre, htl, put, pcs, hppy, CG17514, Aplip1, Pkg21D, Eph, vn, per, Taf1, Mkp3, CycY, CG7028, CkIIbeta, Pka-C1, drk, drl, CG1951, aPKC, Dyrk2, Sdr, CG32568, BubR1, Rok, sax, CG8485, CG11099, Atg17, dpp, par-6, Pka-C2, et, smt3, CG9886, Btk29A, cpa, tub, Ssl, Wee1, Mkk4, Tfb1, step, Pvf1, CG3216, Pde8, Mnn1, p38c, Alk, rl, CG7156, MKP-4, gskt, CG14305, GckIII, Haspin, Rac1, PGRP-LF, PpV, babo, PSR, RpLP1, M1BP, Src42A, Hexim, heix, Slob, Ras85D, ball, kek1, spg, CG10289, rictor, Tor, wnd, Pten, tor, CG17528, park, Cks85A, CG9286, Cdk5alpha, CG8726, gek, krz, CG41520, Mo25, Doa, mats, inaC
GO:0006812	cation transport	0.00183	1.1793733652318534	CG1688, Shawl, nompC, eag, Sytbeta, Mid1, TrpA1, GluRIB, CG12061, CG42265, CG42817, CG3078, nAChRalpha2, Wnk, Pkd2, Grd, CG7309, CG42594, prt, CngA, ppk8, stj, AdoR, CG43155, CG3822, CG8837, KCNQ, Teh1, nAChRalpha3, Nedd4, ppk17, Cnx99A, CG15270, dpr3, Rgk1, Task6, FKBP59, Nach, CG4587, Syt12, Trpgamma, iav, ppk20, na, unc80, yin, Elk, GluRIID, CG31100, CG14605, Vha68-3, CG32669, CG1208, CG9444, foi, GluRIA, pyx, CG4797, SerT, nan, ppk19, Ucp4C, Vha36-2, DAT, cac, Ucp4B, ppk5, Vmat, CG42340, GluRIIE, Picot, JYalpha, Shal, ppk30, Rgk2, CG42260, Teh4, Stim, Prosap, CngB, CG7708, CG17167, CD98hc, ppk26, sei, CG1213, NaCP60E, Rgk3, slif, Orct2, CG15408, CG4704, Ih, ppk23, NKAIN, Ndfip, Irk1, VhaAC39-2, GluRIIA, Vha100-2, Shaw, ppk9, ppk28, ppk22, CG3285, CG15406, ppk, Cngl, CG42797, CG2121, VhaPPA1-2, rtv, GluRIIC, tipE, rpk, homer, CG31644, nAChRalpha1, CG17300, CG33282, ZnT77C, ppk24, CG14077, ZnT33D, CG10864, Ca-alpha1D, CG5888, CG6230, VhaM9.7-d, Nhe2, CapaR, CG34396, dve, CG1090, CG14606, nAChRalpha7, nAChRalpha6, GluRIIB, VhaAC39-1, Sytalpha, Zip71B, ppk29, CG5421, Tret1-2, CG10960, ppk25, Syt7, nAChRalpha5, CG8249, nrv1, mfrn, ppk10, CG9194, Task7, ppk3, ppk16, ppk7, Fic, Vha14-2, ppk18, CG33310, Rh50, Vha100-5, CG4607, ppk11, Orco, ppk27, Vha16-3, CG12773, Vha100-3, Nha1, CG7255, NAAT1, ppk21, blw, Vha36-3, Tpc2, Vha68-2, Trpm, Vha16-5, Vha55, w, brv1, wtrw, Vha68-1, SK, Glut3, CG33281, VhaM9.7-a, ppk12, ppk15, olf186-F, Ctr1C, ATP7, Irk3, RyR, Zip42C.1, brv3, Nhe3, Vha16-2, Vha16-4, ppk13, Ork1, Ca-beta, CG11703, Synj, Hk, ppk14, CG16868, ppk31, CG5250, Ca-alpha1T, CG5646, Nha2, CG4995, sut4, CG34172, Letm1, CG4662, trpl, VAChT, ZnT63C
GO:0031399	regulation of protein modification process	0.00183	1.1870663190492718	stv, Hsp67Bc, sra, PEK, endos, CycT, CycB, Cdc37, Ddr, CG9899, Ptp61F, CycE, Gug, Abi, Cad96Ca, Pcl, Ret, Jarid2, dco, PTP-ER, ebi, tws, CycA, upSET, Ror, CycB3, mts, Vav, ssh, rdx, gnu, Rab3-GEF, Cks30A, Tao, CG3277, Actbeta, gwl, Pak3, Src64B, G9a, ctrip, CycD, hep, slpr, fray, CycG, sNPF-R, CG6966, XNP, scw, CG9098, chif, Pdk1, lic, CG2104, mbt, N, hyd, ash1, Ada2b, dap, daw, Ssrp, btl, cpb, koko, trr, CG12620, msn, mof, mbc, CkIIbeta2, Pi3K92E, Drl-2, Rala, mmy, Takl2, cno, Cbl, trbl, sev, CanB2, cnk, Traf4, bnl, Rack1, Cdc42, Cdk7, Su(var)205, MAPk-Ak2, Mer, Rtf1, CG9593, Pak, mav, yki, Rca1, Dsor1, slim, CanB, CG1791, CG8509, l(2)gl, MYPT-75D, pyd, fzy, raptor, bora, CoRest, Crk, CycJ, CG12084, I-t, CG6345, SNF4Agamma, Tctp, Atg13, par-1, hpo, chinmo, uri, mnb, Blm, svr, CG31832, Pp2A-29B, sws, Nrk, wdb, htl, fzr2, pcs, hppy, bchs, CG17514, Aplip1, Eph, PPP4R2r, Nedd8, vn, per, Mkp3, CycY, E(z), CG17124, CkIIbeta, drk, drl, CG41106, CG32568, Parg, Rok, sens-2, Atg17, dpp, par-6, et, smt3, Pli, CG9062, cpa, Ssl, Wee1, CG6380, I-2, Mkk4, step, Pvf1, Pde8, Mnn1, Alk, MKP-4, GckIII, Patj, Rac1, hh, PGRP-LF, PpV, babo, PSR, esc, RpLP1, M1BP, Src42A, Hexim, heix, Ras85D, kek1, spg, CG10289, rictor, Tor, wnd, Pten, tor, park, Cks85A, rb, CG9286, Cdk5alpha, krz, Fdh, CG41520, mats, I-3, Utx
