GO ID	GO category	FDR	Enrichment Ratio	Genes
GO:0070887	cellular response to chemical stimulus	0.00493	1.1831238779174147	Jafrac1, rk, SIFaR, mts, Hsp68, Dop1R1, Upf1, Sytbeta, Hsp70Bb, Cul1, MESR4, TER94, tld, cd, Ptp61F, Fmr1, Mrtf, tgo, TyrR, Sod3, CG7362, Clic, Hr51, GluRIIE, pzg, mAChR-B, rdx, dome, CG4009, Nup358, for, hiw, ETHR, grh, Dop1R2, CG15056, Set2, E(bx), PyK, pnr, Pxt, GluRIID, Tsc1, tw, CG14891, TyrRII, ss, slmb, CG9314, sima, Ir76b, Pxd, Cdc42, ths, Syt12, Neto, MAN1, FK506-bp1, Dh44, Rab10, Hph, emb, CG15537, Toll-9, Lgr1, Sirup, Ulp1, AstC-R1, Cyp6g2, PEK, phm, Lis-1, tll, Nup98-96, Lrt, Hydr2, btl, Toll-6, Chd64, hep, G9a, lwr, Cam, gro, Pp2A-29B, Mad, GluRIIA, Sik2, Fer2, Ir8a, usp, ppk28, GlyS, Iswi, CG6888, ftz-f1, Ir64a, Dh44-R1, aop, dsf, Src64B, cmpy, Pdk1, RasGAP1, slpr, mAChR-A, Lkr, Eip78C, Pi3K92E, St3, wdb, PHGPx, CG10924, GluRIIC, Cyp6t3, Ote, Vps26, ago, smt3, CycG, Atg1, Cyp6t1, CG7069, AstC-R2, Drl-2, Sdr, Akt1, Crtc, l(2)gl, Snmp1, Sos, Rab8, DOR, Trxr-1, CG11249, srl, GstS1, piwi, CapaR, CG2964, GluRIIB, Nurf-38, VhaAC39-1, Ire1, Gr43a, Hsc70-4, Stat92E, Letm1, Blm, et, TotZ, CG5948, Sytalpha, Toll-7, Syt7, Pdi, CG7182, SH3PX1, scw, Ras85D, Acsl, Hsc70-2, Cyp6a8, puc, Dsor1, CG15814, mav, PICK1, Cul2, Tom40, CG10211, Ugt, Lgr3, Hr38, Ilp8, Trxr-2, Cul3, CG10459, l(2)37Cc, cnk, kek6, Dh44-R2, CG12229, RagC-D, TotX, fuss, CG15116, CG11999, Thor, CG2918, htl, tsg, csw, CG42331, cv-2, Hsc70-3, Pa1, MED14, Idh, Ilp5, babo, BI-1, glob1, dock, Ir92a, sgl, Sesn, Dh31-R, CG33177, rau, HDAC4, Pxn, stumps, Hsc70-5, Ilp1, CG14184
GO:0006949	syncytium formation	0.00531	1.5665436531684287	sns, lmd, hbs, kirre, PyK, lbl, Vrp1, nau, Vav, sing, zip, eve, Akt1, lbe, Pak3, Crk, rols, Rho1, Arf51F, mbc, Gapdh1, Tpi, WASp, Hem, CG9961, SCAR, Pax, Pglym78, Rac1, Rok, Thor, dock, mspo
GO:0140253	cell-cell fusion	0.00531	1.5665436531684287	sns, lmd, hbs, kirre, PyK, lbl, Vrp1, nau, Vav, sing, zip, eve, Akt1, lbe, Pak3, Crk, rols, Rho1, Arf51F, mbc, Gapdh1, Tpi, WASp, Hem, CG9961, SCAR, Pax, Pglym78, Rac1, Rok, Thor, dock, mspo
GO:0040007	growth	0.00564	1.1858066985022615	stan, ft, pip, Dscam1, Capr, d, bif, rdo, eag, Abi, lig, Caf1-180, Nos, RASSF8, shd, RhoGAP100F, CadN2, sbb, Fmr1, amn, Rab11, Efhc1.1, Nlg2, otk, cic, dup, pnut, Scm, Hr51, Uba1, sNPF-R, hiw, Abl, kis, ey, CadN, Wnt2, Tao, rin, brat, bun, Tsc1, arm, dco, sima, Cdc42, RhoGAP92B, Rab10, Hph, CG9328, cac, al, Cul5, stj, pk, Syn1, Su(var)2-10, 14-3-3epsilon, RnrL, ara, cno, Octbeta1R, btl, Toll-6, simj, hep, caz, hdc, Patr-1, Syn2, Mbs, chrb, nos, Mad, Mnt, usp, Rab5, sav, CG7423, bi, stau, kuz, Syx7, Src64B, cmpy, Pdk1, fj, slpr, Paip2, wts, RhoGEF2, shg, disco-r, CG1139, Pi3K92E, chic, Synd, caup, Mtl, pum, Cyp6t3, scyl, jing, ben, ago, nmo, Kat60, CycG, gt, Atg1, lic, mnb, mop, dsh, cpb, Sdr, Akt1, CASK, sqh, l(2)gl, kibra, CycD, Rab8, lilli, C15, scrib, tap, Src42A, Rae1, stai, par-1, Cip4, ebi, srl, Alk, vg, PNUTS, Csk, Rho1, Abp1, Vha68-2, Atpalpha, path, mbc, Prosap, N, yki, puf, bchs, wap, mRpL12, Mer, Nipped-B, slif, Tctp, Dok, Ras85D, Acsl, WASp, Trc8, raw, Pak, ssp, PICK1, spin, upd2, Nup154, Cul2, SCAR, pygo, pico, Liprin-beta, Rac1, bgcn, RhoGAP68F, Lgr3, Rok, Ac76E, Rassf, hyd, Ilp8, Synj, nwk, CycY, Thor, futsch, ena, hpo, Dg, pix, Sfmbt, ttk, htl, Rab7, DAAM, Vps4, Eip63E, Nlg1, jagn, Sesn, poe, Imp, spri, wg
GO:0009994	oocyte differentiation	0.00574	1.3129789376888383	swa, wisp, MESR4, enc, TER94, tld, Khc, Fmr1, Rab11, cic, polo, capt, gcl, Atx2, spz, egh, gammaTub37C, rump, psq, exu, slmb, del, Tm1, asp, bic, chb, mago, muskelin, osk, milt, dap, Lis-1, 14-3-3epsilon, heph, sktl, nos, nudE, stau, CkIIalpha, shg, SmD3, chic, Rab6, btz, CkIIbeta, lic, msps, jvl, l(2)gl, Moe, scrib, par-1, AGO1, piwi, cpa, aPKC, lost, N, Syx1A, Gprk2, armi, Mer, glo, mael, Ras85D, klar, Nup154, gus, mira, TBCB, Rok, Dl, Grip128, Hsp83, krimp, Dg, egl, BicD, Ge-1, Dhc64C, spir, hts, jagn, sqd
GO:0010171	body morphogenesis	0.00587	1.803898752133342	Twdlalpha, TwdlR, Dfd, TwdlP, TwdlQ, Tb, p120ctn, TwdlX, TwdlM, TwdlG, TwdlJ, TwdlS, TwdlK, TwdlZ, alpha-Cat, TwdlY, TwdlL, TwdlN, TwdlW
GO:0098660	inorganic ion transmembrane transport	0.00587	1.2130540950671114	iav, Shawl, TrpA1, eag, CG42265, CG12061, Pkd2, nompC, CG4587, CG1688, ppk17, Grd, CG3638, Mid1, Rgk1, ppk, Wnk, CG17167, CG9444, CG42594, CG3822, Clic, CG5421, CG42817, ppk30, Elk, CG31100, Nach, Trpgamma, ppk20, Tret1-2, ppk8, Rgk2, pyx, Best4, Dic4, ppk22, Ir76b, CG12344, CG43155, Lcch3, CG6125, cac, Vha68-3, stj, ppk26, CG1090, CG33282, ppk10, Nedd4, Task6, yin, Dic3, Rgk3, CG14540, Ucp4C, CG8837, ppk3, ZnT33D, ort, Orco, CG42340, Shaw, CG1208, ppk28, rtv, ppk11, ppk23, Ca-alpha1D, NaCP60E, Vha36-2, ppk14, CG8249, HisCl1, nan, KCNQ, VhaAC39-2, CG34396, sei, CG16736, Vha16-4, wtrw, ppk5, mfrn, CG7912, ZnT63C, ppk12, CG45063, Vha100-3, CG33310, Best3, CG14606, Ucp4B, CG11703, Zip71B, CG5888, VhaAC39-1, CG5404, Vha16-2, tty, Vha68-2, CG44296, Atpalpha, CG10864, ppk19, CG9194, Letm1, Ctr1C, CG3285, Zip99C, ppk9, CG5002, Vha55, CG14605, CG6893, Fer3HCH, CG12773, ppk31, CG10960, NaPi-T, ppk16, VhaPPA1-2, VhaM9.7-d, Shal, Vha14-2, ppk25, ppk7, ClC-a, ZnT77C, Catsup, brv1, Vha100-2, brv3, tipE, ppk6, Vha16-5, CG17300, Shab, blw, Prestin, CG15408, foi, Nhe2, CG4704, ppk15, ppk29, VhaM9.7-a, Vha36-3, Fer2LCH, Ca-alpha1T, nrv1, levy, ppk24, Task7, CG31644, Irk2, ppk13, CG33281, Sec61alpha
GO:0051258	protein polymerization	0.00587	1.4210346577160253	Jupiter, Khc, Drp1, Lam, Ssrp, polo, Atx2, gammaTub37C, dco, Cdc42, ssh, mwh, RhoGAP92B, PsGEF, asp, chb, tsr, Nup98-96, Vrp1, Rack1, CG7716, chinmo, nudE, CG18109, chic, Mtl, spoon, msps, nod, cpb, wash, Cip4, Arpc1, cpa, flr, CG3085, ens, gish, WASp, Arpc2, Opa1, SCAR, gek, msd1, Grip84, nwk, CG32232, Grip128, DAAM, spir, hts
GO:0010648	negative regulation of cell communication	0.00595	1.2038230986176275	stan, Ddr, d, mts, Ser, lz, eff, lig, GABA-B-R2, Cul1, MESR4, Ror, Grd, TER94, TkR99D, Ret, Ptp61F, kek2, tay, Fmr1, Pp1-13C, Nlg2, otk, Bap170, apt, Cad96Ca, Gug, pzg, rdx, gcl, NimA, Sin3A, hiw, ds, E(bx), nej, swm, insv, H, bun, Tsc1, dco, rho-5, slmb, Hey, ssh, MAN1, CG12344, CG15537, casp, Ulp1, chb, pk, Pp1alpha-96A, pav, Su(var)2-10, kek4, sev, Rbf, Smr, dx, uif, Nedd4, CG8507, spdo, lwr, PK1-R, Vav, PTP-ER, Cam, gro, Pp2A-29B, chrb, CG4096, Sik2, CG7094, Mlf, CG12147, Su(dx), aop, CG42684, Akap200, cmpy, rno, RasGAP1, wts, CtBP, wdb, pum, numb, scyl, nmo, Atg1, Bili, tum, lic, mnb, Drl-2, dsh, cpb, Sdr, Akt1, ken, l(2)gl, Rala, CG4629, crol, Ptp10D, Src42A, par-1, ebi, srl, Alk, msn, piwi, Cbl, cdi, Pli, Rho1, alph, cpa, CG3277, CG2577, Hrs, ed, N, et, Gprk2, Notum, puf, wap, PPP4R2r, Ras85D, Acsl, raw, puc, Doa, spin, RapGAP1, Su(fu), Opa1, Cul2, CanA1, Nrk, Rassf, Cul3, CkIalpha, CG10459, CG10289, kek6, fuss, cos, hpo, CG2918, htl, asf1, Diedel, Graf, phyl, Vps4, tow, RanBP3, BI-1, dock, Sesn, Mkp3, pic, Irk2, HDAC4, Axn
GO:0035214	eye-antennal disc development	0.00634	1.4921487714033066	rdo, Ser, lz, bab1, Poxn, salr, f, B-H2, sn, danr, ey, dac, ss, eyg, al, so, chinmo, zip, dan, toy, trc, hop, C15, oc, Asx, tsh, Mcm10, N, Stat92E, B-H1, Ras85D, pygo, hyd, Rca1, opa, Dl, babo, Dll, Axn
GO:0048863	stem cell differentiation	0.00662	1.3982373102660355	da, cas, Kr, lid, Arf79F, spen, inv, grh, ase, pnr, CycE, brat, osa, arm, Abd-B, tin, enok, Antp, tll, hkb, Pdcd4, run, sav, stau, kuz, hb, eve, ham, SMC2, numb, D, tum, C1GalTA, scrib, spi, N, Stat92E, pdm2, en, Tctp, Ras85D, dpn, S, Cenp-C, ems, mira, nito, Dl, Nedd8, htl, H15, vn, sc, wg
GO:0023057	negative regulation of signaling	0.00662	1.2005067815415456	stan, Ddr, d, mts, Ser, lz, eff, lig, GABA-B-R2, Cul1, MESR4, Ror, Grd, TER94, TkR99D, Ret, Ptp61F, kek2, tay, Fmr1, Pp1-13C, Nlg2, otk, Bap170, apt, Cad96Ca, Gug, pzg, rdx, gcl, NimA, Sin3A, hiw, ds, E(bx), nej, swm, insv, H, bun, Tsc1, dco, rho-5, slmb, Hey, ssh, MAN1, CG12344, CG15537, casp, Ulp1, chb, pk, Pp1alpha-96A, pav, Su(var)2-10, kek4, sev, Rbf, Smr, dx, uif, Nedd4, CG8507, spdo, lwr, PK1-R, Vav, PTP-ER, Cam, gro, Pp2A-29B, chrb, CG4096, Sik2, CG7094, Mlf, CG12147, Su(dx), aop, CG42684, Akap200, cmpy, rno, RasGAP1, wts, CtBP, wdb, pum, numb, scyl, nmo, Atg1, Bili, tum, lic, mnb, Drl-2, dsh, cpb, Sdr, Akt1, ken, l(2)gl, Rala, CG4629, crol, Ptp10D, Src42A, par-1, ebi, srl, Alk, msn, piwi, Cbl, cdi, Pli, Rho1, alph, cpa, CG3277, CG2577, Hrs, ed, N, et, Gprk2, Notum, puf, wap, PPP4R2r, Ras85D, Acsl, raw, puc, Doa, spin, RapGAP1, Su(fu), Opa1, Cul2, CanA1, Nrk, Rassf, Cul3, CkIalpha, CG10459, CG10289, kek6, fuss, cos, hpo, CG2918, htl, asf1, Diedel, Graf, phyl, Vps4, tow, RanBP3, BI-1, dock, Sesn, Mkp3, pic, Irk2, HDAC4, Axn
GO:0048569	post-embryonic animal organ development	0.0068	1.1758365206983583	ft, d, e(y)3, Ser, prc, lz, nsl1, sns, bab1, srp, stg, cg, Poxn, fw, tld, tay, lid, sbb, salr, Mrtf, dy, f, otk, Bap170, kirre, cic, Gug, Hr51, B-H2, sn, spen, inv, dome, spz, Sin3A, ab, mor, kis, ey, Traf4, dac, lola, psq, CycE, H, osa, akirin, arm, dco, Cks30A, ss, Cdc42, lms, Poxm, wmd, mwh, ths, Syx5, ctp, lolal, RhoGAP92B, chn, Chd1, lbl, Ulp1, al, wge, tsr, pk, CG13366, dap, so, Nup98-96, ovo, nau, dx, ara, Nedd4, rn, hep, kn, heph, lwr, Mbs, Pkg21D, Mad, Rab5, jumu, ftz-f1, bi, Su(dx), zip, fj, loh, RasGAP1, slpr, RhoGEF2, shg, disco-r, Cyp301a1, Wnt6, Tl, mam, chic, tnc, skd, caup, Mtl, sob, jing, nmo, TfAP-2, sca, dsh, Drak, PDZ-GEF, sqh, in, l(2)gl, tok, lgs, Sos, trc, Moe, hop, C15, scrib, crol, lbe, Src42A, par-1, Cip4, Crk, ebi, vg, msk, msn, oc, Cbl, MYPT-75D, Asx, RhoGAP71E, Rho1, alph, Myo31DF, flr, RhoGAP54D, brm, vri, tsh, Lim1, spi, CG8149, path, mbc, ed, N, Stat92E, B-H1, Gprk2, en, Alh, Su(H), Dok, Ras85D, Pak, puc, chm, S, klar, hyx, crp, RhoGAP19D, tx, corto, l(3)psg2, net, polybromo, pygo, zfh2, gus, Rac1, RhoGAP68F, btd, Rok, hyd, Rca1, Cul3, opa, cnk, pot, Dl, fuss, gcm, Hs3st-B, cos, Dg, htl, cv-2, lft, He, tow, babo, Chi, Dll, vn, Noa36, how, Mkp3, wg, Axn
GO:0048736	appendage development	0.00722	1.2058762601850574	ft, d, e(y)3, trh, Ser, lz, cg, Poxn, fw, tld, tay, sbb, salr, Mrtf, dy, f, tgo, Bap170, cic, Gug, Hr51, sn, spen, inv, ab, danr, mor, kis, dac, lola, psq, CycE, H, osa, arm, dco, ss, Cdc42, wmd, mwh, eyg, ctp, RhoGAP92B, Chd1, lbl, al, tsr, pk, ovo, dx, ara, Nedd4, rn, kn, heph, Mbs, Mad, Rab5, jumu, ftz-f1, bi, Su(dx), zip, fj, RasGAP1, RhoGEF2, shg, disco-r, Wnt6, mam, tnc, skd, caup, Mtl, sob, dan, jing, D, nmo, TfAP-2, sca, dsh, Drak, PDZ-GEF, sqh, in, tok, lgs, Sos, trc, C15, scrib, crol, lbe, Src42A, par-1, Cip4, ebi, vg, msk, Cbl, MYPT-75D, Asx, RhoGAP71E, Rho1, flr, RhoGAP54D, brm, vri, tsh, Lim1, spi, wds, path, ed, N, Stat92E, Syx1A, Gprk2, en, Alh, Su(H), Dok, Ras85D, Pak, S, hyx, RhoGAP19D, tx, corto, l(3)psg2, net, polybromo, pygo, zfh2, Rac1, RhoGAP68F, btd, Rok, Cul3, cnk, pot, Dl, fuss, Hs3st-B, trx, cos, Dg, cv-2, lft, tow, babo, Chi, Dll, vn, how, Mkp3, wg, Axn
GO:0097581	lamellipodium organization	0.00746	1.8643164136880475	Abi, Abl, Cdc42, ssh, Tm1, tsr, hep, Mtl, cpb, cpa, aPKC, SH3PX1, SCAR, Rac1, ena, psidin
GO:0051098	regulation of binding	0.00918	1.774685816876122	wapl, CycB, BRWD3, Mi-2, Ssrp, Atx2, gpp, CycB3, CycA, Rbf, fj, Hsf, dgrn, Nipped-B, tim, Su(fu), ttk, Dsp1
GO:0048511	rhythmic process	0.0105	1.2895808321676523	mts, TrpA1, nocte, na, Ir25a, tyf, Grd, Mid1, SRm160, DAT, Ets96B, lid, Fmr1, 5-HT1B, Pp1-13C, tws, Hr51, dome, Atx2, unc80, Dop1R2, Rh7, nej, dco, rho-5, gw, slmb, Dh44, Ac3, CG12344, BTBD9, Pp1alpha-96A, cue, E23, CG2650, so, Tdc2, ctrip, Mbs, Pp2A-29B, Fer2, Iswi, 5-HT1A, e, rtv, tilB, mld, CkIIalpha, gl, Rh5, numb, inc, unc79, CkIIbeta, mnb, TfAP-2, Akt1, hop, lark, Rho1, vri, Acer, Nipped-B, tim, Pdfr, prod, Pp1-87B, homer, Adar, B4, Rac1, spag, Cul3, CkIalpha, Shab, Hsp83, Trh, Fer2LCH, cyc, eys, Ilp5, Axn
GO:0030705	cytoskeleton-dependent intracellular transport	0.0105	1.4355236385397965	Lsd-2, Dhc62B, btv, rempA, Oseg2, Khc, dila, Fmr1, CG5142, Dlic, Kif3C, Oseg4, pk, pav, milt, Lis-1, Dlc90F, CG15161, nudE, nompB, Girdin, CG6652, Atg1, sqh, stai, gammaCOP, g, Aplip1, Rab1, CG4525, klar, CG3259, Pink1, CG7744, CG3769, CG42366, Marf, futsch, cos, Dhc64C, Klp68D, Lrrk
GO:0051726	regulation of cell cycle	0.0108	1.2016101885098742	endos, Capr, CG43163, Ran, east, CycT, CG10738, wapl, geminin, stg, CycB, TER94, Mtor, dila, Fmr1, Lam, Mi-2, Stam, tws, dup, pzg, alphaTub84B, Sin3A, gpp, grp, ase, nej, mor, CycE, Tsc1, CycB3, Cks30A, vih, Rcc1, slmb, CycA, Syx5, Rab3-GEF, Sap30, lok, Claspin, CG7236, enok, chb, Prosalpha7, PEK, dap, Lis-1, CG15923, tll, gwl, Rbf, 14-3-3epsilon, Smr, Dp, otu, gnu, Mad, Mnt, B52, alphaTub85E, Cdc6, scra, Bub1, twe, mi, Pi3K92E, caup, pum, Pk34A, ben, ago, CycG, dmt, cnn, Pitslre, tum, mnb, Orc1, CG8273, l(2)gl, Sos, CycD, Chro, Moe, scrib, crol, Rae1, vg, Prosbeta5, Rif1, CG6345, Hrs, brm, Bub3, RPA2, Cdk12, Mcm10, N, koko, yki, Blm, PhKgamma, Aos1, armi, mtrm, cmet, Nipped-B, sti, Tctp, tim, Su(H), asl, fzy, dpn, puc, Dsor1, mus101, Dref, SNF4Agamma, ssp, cindr, Klp3A, Zw10, Br140, mad2, CG14020, Grip84, Rok, Rca1, Dl, CycY, CG31612, RecQ4, kni, Msh6, htl, Pa1, Dhc64C, Eip63E, babo, Mat1, mars, Spindly, Myb, sc, CG5003, mei-41, wg, Hus1-like
GO:0032879	regulation of localization	0.0108	1.1618063305675514	stan, Lsd-2, ft, Dscam1, Ran, Shawl, east, eag, swa, mim, CG3078, nsl1, Rab26, GABA-B-R2, Fife, Sytbeta, wapl, enc, TER94, Khc, Rgk1, Mtor, Ptp61F, Lam, Arf79F, Mi-2, CG44774, Rab11, Wnk, Stam, AdoR, Hr51, rdx, Nup358, ru, mmy, Sin3A, Elk, CG6405, Erk7, unc-5, Abl, kis, CadN, Rgk2, swm, Tao, brat, dco, exu, rho-5, Rcc1, gw, Teh1, slmb, sima, bmm, Syt12, RhoGAP92B, Galphai, Rab10, emb, Ranbp21, CG15537, Toll-9, cac, bic, CG2121, NetB, mago, tsr, pk, Tab2, AP-2alpha, Rbf, Nedd4, cno, Lrt, Rgk3, Crag, hep, Teh4, PK1-R, ZnT33D, Orco, Cam, CG34401, GluRIIA, Shaw, Rab5, eater, rtv, Su(dx), zip, stau, kuz, aop, Syx7, cmpy, Sec16, Ca-alpha1D, NaCP60E, wts, shg, Nak, Su(var)205, Rab35, corn, Pi3K92E, chic, wdb, NKAIN, numb, Csp, CG9915, Teh3, smt3, Kat60, sei, mnb, mop, dsh, Akt1, CASK, wash, Snx6, l(2)gl, CG10958, Cnx99A, Rab8, lilli, Moe, scrib, tap, par-1, dimm, Cbl, Pvf2, CapaR, gammaCOP, Rho1, Hrs, aPKC, spi, mbc, Prosap, dgrn, Sec24CD, sbr, Sytalpha, ens, Syx1A, Gprk2, gish, Tango1, Syt7, Rab1, Nipped-B, SH3PX1, tim, Snx3, mael, Evi5, SNCF, Acsl, Pak, FKBP59, puc, S, Pvf3, klar, PICK1, Shal, upd2, cindr, Su(fu), Nup154, Pld, homer, Pkc53E, CG14020, ClC-a, nemy, Rac1, mira, Fur2, CG4960, RhoGAP68F, Rok, Catsup, tipE, Synj, Shab, Rab27, Rel, prtp, comm, gcm, ena, cos, pgant4, ttk, U2af50, Syngr, CG13712, crq, Graf, BicD, ArfGAP1, Glut1, CG18675, vn, spri, Lrrk, Irk2, Gtp-bp, Hip14, Sec61alpha
GO:0018193	peptidyl-amino acid modification	0.0134	1.1679201832245507	Ddr, e(y)3, CG9899, Hmt4-20, nsl1, CG5071, CG17075, vig2, Ror, Ret, CG3964, Ptp61F, lid, Spt20, SRPK, CG32201, upSET, otk, CG5790, Rcd5, Cad96Ca, Gug, Ncoa6, CG5142, CG30350, gpp, Set2, nej, Abl, CG15864, dco, PH4alphaSG2, Jarid2, PH4alphaMP, Rcd1, CG8677, msl-1, dom, FK506-bp1, Hph, GC, CG11828, Moca-cyp, Ulp1, enok, Pcl, CG10931, sev, velo, gwl, Cyp1, CG12316, Su(z)12, btl, PH4alphaNE1, hep, E(Pc), G9a, BEAF-32, lwr, trr, CG7094, PH4alphaNE2, CG12147, CG1894, MAPk-Ak2, mbt, Src64B, qjt, Pdk1, FK506-bp2, wts, CG16716, CG6931, CG6168, Tip60, CG12200, CG32944, CG34345, Su(var)205, CG4483, PH4alphaNE3, TTLL3A, JIL-1, tth, CG9915, smt3, eco, CG12717, Art4, Chrac-14, Drl-2, Tango13, Sdr, Akt1, CG14282, CG2852, CG11221, CG4945, Art2, trc, CG32236, hop, CG14715, Art1, CG1578, Src42A, CG8509, Alk, CG3515, Naa60, Cdc37, Ada2b, CG9098, Cbl, Csk, ash1, CG32199, CG5987, CG8918, CG33060, CG32238, Uba2, CG3277, CG2577, CG8878, Asator, brm, aPKC, wds, yki, et, gish, msl-2, Aos1, Cfp1, CG3492, Art6, MrgBP, Pdi, CoRest, Taf12, FKBP59, PH4alphaSG1, chm, CG18233, Dsor1, san, Art9, YL-1, Doa, PH4alphaEFB, Br140, Pkc53E, Ack-like, Ugt, Nrk, Dpy-30L2, Dnz1, CG18810, CG31371, Dpy-30L1, CG2104, Rtf1, CG34041, CkIalpha, CG4676, CG10947, CG9246, CG31108, CG17287, CG31013, Ntl, CG11023, trx, hpo, d4, htl, CG18234, CG31730, Pa1, TTLL3B, CG9698, psidin, CG18231, Ada2a, CG13029, CG33303, pont, Lrrk, CG32845, dgt1, mei-41, CG7768, Pka-C2
GO:0061061	muscle structure development	0.0139	1.231780487615317	Abi, nsl1, sns, lmd, hbs, Khc, Tsp, Kr, Zasp67, lid, kirre, Scgdelta, Gug, spz, Sin3A, mask, ab, PyK, Wnt2, lola, akirin, tw, lms, Poxm, ths, coro, E(spl)mdelta-HLH, Abd-B, chn, tin, lbl, CG13366, Antp, pav, retn, Vrp1, tup, nau, ara, Nedd4, kn, kon, Vav, Grip, Pkg21D, twi, sing, zip, kuz, aop, eve, Tl, SmD3, skd, caup, CanB2, numb, tum, Akt1, C1GalTA, Cf2, bap, lbe, Pak3, Crk, Alk, rols, vg, msk, CG14260, Rho1, flr, Arf51F, mbc, Gapdh1, ed, N, Stat92E, Sec24CD, ens, Scgbeta, Tpi, Alh, wap, Ras85D, WASp, Hem, klar, CG9961, crp, tx, SCAR, Pax, Pglym78, Rac1, exd, wech, Rok, org-1, slou, Thor, Dg, ttk, htl, HLH54F, DAAM, hts, dock, how, wg, mspo
GO:0060562	epithelial tube morphogenesis	0.0141	1.1596491978000056	ft, d, e(y)3, trh, Ser, bab1, stg, cg, Poxn, fw, tld, Kr, tay, sbb, Lam, salr, Mrtf, dy, f, otk, Bap170, cic, Gug, Hr51, B-H2, sn, spen, inv, dome, cad, mmy, ab, ase, kkv, mor, kis, ey, Traf4, dac, knk, lola, psq, CycE, H, osa, arm, dco, Cks30A, ss, Cdc42, wmd, mwh, ctp, RhoGAP92B, Hph, Chd1, lbl, al, wge, tsr, pk, CG13366, dap, so, ovo, dx, ara, Nedd4, rn, btl, hep, kn, heph, hdc, Mbs, Mad, Rab5, jumu, ftz-f1, twi, bi, Su(dx), zip, fj, RasGAP1, slpr, RhoGEF2, shg, disco-r, Cyp301a1, Wnt6, mam, chic, tnc, skd, caup, Mtl, sob, jing, VhaAC39-2, ago, nmo, dmt, TfAP-2, sca, dsh, Drak, PDZ-GEF, sqh, in, l(2)gl, tok, lgs, Sos, trc, Moe, hop, C15, scrib, crol, lbe, Ptp10D, Src42A, par-1, Cip4, Crk, ebi, vg, msk, msn, oc, Cbl, MYPT-75D, byn, gammaCOP, Asx, RhoGAP71E, Rho1, alph, VhaAC39-1, Myo31DF, flr, RhoGAP54D, brm, aPKC, vri, tsh, Lim1, spi, path, mbc, ed, N, Stat92E, B-H1, Gprk2, en, Su(H), Dok, Ras85D, CG17211, raw, Pak, puc, chm, S, hyx, Dsor1, RhoGAP19D, tx, corto, l(3)psg2, net, polybromo, pygo, zfh2, gus, Rac1, RhoGAP68F, sna, btd, Rok, hyd, Rca1, Cul3, opa, cnk, pot, Dl, foi, fuss, Hs3st-B, cos, Dg, ttk, pim, cv-2, rib, lft, tow, babo, Chi, Dll, vn, how, Mkp3, wg, Axn, pyd
GO:0009886	post-embryonic animal morphogenesis	0.0142	1.1605881850047022	ft, d, e(y)3, cib, Ser, bab1, stg, BRWD3, cg, Poxn, TER94, fw, tld, tay, sbb, salr, Mrtf, dy, f, otk, Bap170, cic, Gug, Hr51, B-H2, sn, spen, inv, dome, Uba1, ab, bel, mor, kis, ey, Traf4, dac, lola, psq, CycE, H, osa, Tsc1, arm, dco, Cks30A, ss, Cdc42, wmd, mwh, ctp, RhoGAP92B, Chd1, lbl, al, wge, tsr, pk, CG13366, dap, so, ovo, Ubi-p63E, dx, ara, Nedd4, rn, hep, kn, heph, hdc, BthD, Mbs, Cam, Mad, Rab5, jumu, ftz-f1, bi, Su(dx), zip, fj, RasGAP1, slpr, RhoGEF2, shg, disco-r, Cyp301a1, Wnt6, Atg17, Pi3K92E, mam, chic, tnc, skd, caup, Mtl, sob, jing, D, nmo, Atg1, Atg3, TfAP-2, sca, dsh, Drak, PDZ-GEF, Trf2, Atg8a, sqh, in, l(2)gl, tok, lgs, Sos, trc, Moe, hop, C15, scrib, crol, lbe, Src42A, par-1, Cip4, Crk, ebi, vg, msk, msn, oc, Cbl, MYPT-75D, gammaCOP, Asx, RhoGAP71E, Rho1, alph, Myo31DF, flr, RhoGAP54D, brm, vri, tsh, Lim1, spi, path, Ptp52F, mbc, ed, N, Stat92E, B-H1, Gprk2, en, Su(H), Dok, Ras85D, Pak, puc, chm, S, hyx, Atg13, RhoGAP19D, tx, spin, corto, l(3)psg2, net, polybromo, pygo, zfh2, gus, Rac1, RhoGAP68F, btd, Rok, hyd, Rca1, Cul3, opa, cnk, pot, Dl, fuss, Hs3st-B, cos, Dg, egl, cv-2, lft, Eip74EF, tow, babo, Chi, Dll, grim, BI-1, vn, how, Mkp3, Atg7, wg, Axn
GO:0042063	gliogenesis	0.0143	1.3848442325814951	eag, Ser, cas, amn, tgo, dup, spen, unc-5, nej, ey, Mdr65, slmb, ths, Galphai, NetB, retn, so, XNP, cno, hkb, btl, kuz, wts, numb, jing, ago, kibra, Rho1, N, yki, gish, Mer, CG13287, CG6398, Cont, gcm2, spin, Rac1, Dl, gcm, hpo, htl, CG45049, poe, how, rau, stumps
